timestamp,model,side,entry,sl,tp,rr,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase,symbol
2026-01-05 01:00:00+00:00,TDP_REENTRY,SHORT,3185.3,3199.6315714285715,3156.6368571428575,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 01:30:00+00:00,TDP_REENTRY,SHORT,3196.54,3223.9975357142857,3141.6249285714284,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 20:00:00+00:00,TDP_REENTRY,SHORT,3259.66,3269.484142857143,3240.0117142857134,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 20:30:00+00:00,TDP_REENTRY,SHORT,3240.0,3269.597392857143,3180.805214285714,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 21:30:00+00:00,TDP_REENTRY,SHORT,3236.59,3269.322142857143,3171.125714285715,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 22:00:00+00:00,TDP_REENTRY,SHORT,3240.21,3269.2319285714284,3182.1661428571433,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-05 22:30:00+00:00,TDP_REENTRY,SHORT,3238.6,3268.9939642857144,3177.812071428571,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-06 14:00:00+00:00,TDP_REENTRY,SHORT,3304.73,3310.1722142857143,3293.8455714285715,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-06 14:30:00+00:00,TDP_REENTRY,SHORT,3276.48,3310.490642857143,3208.458714285714,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-06 15:00:00+00:00,TDP_REENTRY,SHORT,3295.68,3310.67825,3265.6834999999996,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 02:30:00+00:00,TDP_REENTRY,SHORT,3156.57,3169.823142857143,3130.0637142857145,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 03:00:00+00:00,TDP_REENTRY,SHORT,3162.74,3173.6306428571424,3140.9587142857144,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 04:00:00+00:00,TDP_REENTRY,SHORT,3154.41,3173.6433928571428,3115.943214285714,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 04:30:00+00:00,TDP_REENTRY,SHORT,3157.71,3173.592392857143,3125.9452142857144,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 05:00:00+00:00,TDP_REENTRY,SHORT,3164.24,3173.5637857142856,3145.592428571428,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 05:30:00+00:00,TDP_REENTRY,SHORT,3157.59,3173.5931428571425,3125.5837142857154,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-12 06:00:00+00:00,TDP_REENTRY,SHORT,3156.16,3173.3328928571427,3121.814214285714,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-13 22:30:00+00:00,TDP_REENTRY,SHORT,3329.55,3387.468392857143,3213.7132142857145,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-13 23:00:00+00:00,TDP_REENTRY,SHORT,3324.45,3387.4843571428573,3198.381285714285,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-13 23:30:00+00:00,TDP_REENTRY,SHORT,3324.22,3387.400035714286,3197.8599285714276,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-14 00:00:00+00:00,TDP_REENTRY,SHORT,3325.95,3387.389964285714,3203.0700714285713,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-14 00:30:00+00:00,TDP_REENTRY,SHORT,3323.14,3387.3745357142857,3194.6709285714282,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-14 01:00:00+00:00,TDP_REENTRY,SHORT,3335.58,3387.4028214285713,3231.934357142857,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-14 01:30:00+00:00,TDP_REENTRY,SHORT,3335.11,3387.325142857143,3230.6797142857145,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
2026-01-14 16:30:00+00:00,TDP_REENTRY,SHORT,3369.32,3406.3115,3295.337000000001,2.0,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN,ETHUSDT
